"gene_id","gene_name","aligned.EpiSCs_rep1","aligned.EpiSCs_rep2","aligned.fPSCs_P1","aligned.fPSCs_P10","aligned.fPSCs_P20","aligned.fPSCs_P30","aligned.mESCs_rep1","aligned.mESCs_rep2"
"ENSMUSG00000040234",NA,28334.6347096393,35318.8812643373,24259.6385737113,17517.2337181214,18031.5369947216,18699.9203118823,81227.0913144691,67477.8461264977
"ENSMUSG00000023403",NA,0,0,16109.3324660249,0,0,0,171061.202480125,121757.484825244
"ENSMUSG00000030291",NA,29878.3885248956,19119.2950933952,23856.3099138992,34495.4889247981,44878.5093728467,33021.6839740046,36393.5737886258,62205.742743612
"ENSMUSG00000029819",NA,148137.188335278,208382.380315095,0,778791.827305853,140097.53946371,142003.482080669,193328.043183191,156043.991613024
"ENSMUSG00000029629",NA,8450.60451391323,8127.25412099457,8793.35301806659,7767.2810045297,7324.59940363461,7988.89139346893,6474.5496395057,7417.6065567595
"ENSMUSG00000001630",NA,42575.2056980049,36531.3401629755,22654.9500897847,19146.2323574638,16469.9032477828,17001.4867914276,25159.9572476415,25378.9571918044
"ENSMUSG00000108108",NA,0,0,132164.282542412,0,340711.833918499,0,250755.399485113,86741.2555288548
"ENSMUSG00000107788",NA,162478.020800921,130603.094927895,170302.048035039,173548.685380994,131708.632597028,200250.673785454,201946.382877949,69857.2506766066
"ENSMUSG00000032625",NA,17616.4096511788,15562.1231364889,4909.47235736552,10824.8166361471,10447.22860224,13201.7092044218,0,234.338541298092
"ENSMUSG00000083620",NA,0,0,6575.5900871422,0,0,0,218327.766247245,781132.860969435
"ENSMUSG00000052581",NA,56570.335566381,0,51882.639035158,0,0,54228.0079915959,0,0
"ENSMUSG00000029571",NA,21266.0138160226,25123.4606533057,20411.6420772063,14861.9558365172,10629.698255354,12610.8388212499,19002.3565592083,20373.3587538961
"ENSMUSG00000030020",NA,12234.7214428297,7743.49992446993,7619.12432380118,5035.07972037959,3190.28164636785,2847.5720426429,51339.8886780468,25851.261951505
"ENSMUSG00000079679",NA,11557.5091588243,10838.5175304684,84798.3763687154,8101.40364082267,16395.3961899415,5539.48189234474,0,0
"ENSMUSG00000029569",NA,23034.8846559925,18997.1259402588,26354.9542734087,26954.9772246841,22001.9984995713,22801.8009437801,13954.4025833886,17573.6756214053
"ENSMUSG00000035125",NA,9552.00446005742,11719.1944951826,21802.3934647993,18324.8438997981,14739.0339717865,14388.7828415131,19808.0460268613,17119.1803199914
"ENSMUSG00000042742",NA,18845.9289790936,16341.9584129004,41671.646612085,28029.2178412891,22014.4132729066,18230.5850223432,12765.484931444,19657.5831097564
"ENSMUSG00000030045",NA,19503.2957228682,20471.373249175,16437.5858181149,21461.2860864771,21152.3162664751,20896.9320719843,30875.6932546013,32687.7560624141
"ENSMUSG00000048216",NA,42296.6402437554,29591.6252186468,28939.8638420656,35138.8957917472,55874.5970890164,36683.8639449344,4672.98952560461,11719.4768301467
"ENSMUSG00000052419",NA,37299.9771124894,27873.2499446156,23345.8670748312,41049.6726569904,42024.6354743106,40128.0234724506,20354.8180514872,32194.3693206474
"ENSMUSG00000040187",NA,46606.1590748145,65560.1910262596,6306.51294098608,3213.37013522343,4696.70459109433,1464.800131488,20274.6243430909,27593.6806317576
"ENSMUSG00000035104",NA,11214.2753926814,47324.8633802935,0,26202.6965173232,31816.9746646044,10749.9418118298,97568.744294764,131628.742797684
"ENSMUSG00000030292",NA,0,0,0,0,0,347700.713167009,52596.7528753914,145554.062341879
"ENSMUSG00000030043",NA,105796.021733666,41137.7031448229,0,0,4880.69744476211,0,2245.04463099315,0
"ENSMUSG00000107655",NA,70421.7411489334,264163.243300936,0,0,0,67505.8880873236,0,0
"ENSMUSG00000030042",NA,24614.555301199,26352.3062495472,34710.496921926,32114.2502369216,38416.5547251035,27823.4483941559,89066.8694388455,125466.684136845
"ENSMUSG00000000628",NA,13048.0324998699,11856.3900240651,12662.1517687072,16289.6749670514,17742.1900287384,14100.022336134,46564.8950845481,35268.8932490029
"ENSMUSG00000090293",NA,0,101073.026853168,0,67154.1931970664,0,68876.8490689091,125028.168380189,86499.4358968091
"ENSMUSG00000038388",NA,12708.4753598538,15307.4823319559,16657.2961452193,20124.5751822759,21422.1113799151,17213.0100129881,25974.7362126331,30489.9788692426
"ENSMUSG00000029821",NA,7535.767425538,5722.94340838794,14098.2379190923,12919.5037265729,9400.36576958702,18480.3772944116,3338.54683481029,6984.87290962372
"ENSMUSG00000016487",NA,24073.3449563407,27754.9575579044,7552.8594127609,6045.34624553515,6659.85712982094,6831.71601630853,6563.68309287868,4325.15072091588
"ENSMUSG00000040121",NA,201595.031758398,270076.889373999,0,0,27236.305399307,27606.8389246476,75169.6517518319,0
"ENSMUSG00000040112",NA,12851.710113492,11423.0308516583,11800.4278663038,15216.369811987,14367.9315236799,15335.1586570453,17420.8429847127,17445.9579211641
"ENSMUSG00000029563",NA,28987.6923059622,6590.15042834048,8861.87646649589,10672.7863659605,3322.96758359612,1684.08727775717,0,1057.48594408876
"ENSMUSG00000072662",NA,60366.5278083513,56611.131422273,13841.0650243155,21157.3965224593,0,65100.3937769957,242911.140098011,322484.958806123
"ENSMUSG00000040102",NA,21842.875626315,21420.5823810808,14372.9365222831,16585.5079756586,18284.1234031315,23712.2521561519,18313.5314217887,20530.9909477662
"ENSMUSG00000048776",NA,223741.897487836,374683.810217669,0,0,0,0,0,19239.5177423023
"ENSMUSG00000041390",NA,11715.761704872,7183.75878431718,8967.8888981577,13476.6491204954,11633.9244490379,12094.5610070127,26933.5386936719,42637.7843142947
"ENSMUSG00000108046",NA,0,56627.0160869385,0,112871.110034134,0,115766.507494887,0,290772.232743488
"ENSMUSG00000030301",NA,52330.1950526217,47010.1052209602,45974.6983899513,49225.3739766286,47087.7148611092,39773.595709909,33594.5029434565,33435.8695944925
"ENSMUSG00000029822",NA,19928.025598197,27368.9672034059,13842.7010883716,10469.7409027329,10705.7035005457,10964.3830231122,8771.68810723588,8801.24595828561
"ENSMUSG00000063694",NA,33835.0999221241,34178.0334550141,27869.2670400227,38340.7649099388,55984.1070302033,40313.9343034098,26539.87672791,36710.9495138448
"ENSMUSG00000045095",NA,14706.4243173817,17033.8428306761,10500.7058926715,11859.9593887094,12261.5607895238,14001.4315730093,7323.99041253689,6838.97769652173
"ENSMUSG00000029828",NA,42953.7345354979,32225.2691900573,145759.193447918,48174.4689546186,69058.3600080713,82350.420457613,0,0
"ENSMUSG00000029552",NA,26523.4909618236,31602.0327095826,9544.49744042588,9947.96712737314,11614.857809896,10533.621378604,18577.436460076,27961.8751904924
"ENSMUSG00000000058",NA,137818.321930496,126743.146767826,1630.94215769806,11634.2410127618,10090.7376705681,11932.685423169,0,0
"ENSMUSG00000045100",NA,18699.8818800199,22158.6039633155,22468.2455351859,26419.1308264873,24128.3837339215,28208.5061310915,30521.3695718673,35425.8346718203
"ENSMUSG00000007655",NA,128427.326538891,160020.662048309,944.169987535592,481.084819600284,486.803063272147,0,0,0
"ENSMUSG00000030029",NA,32964.9594367825,46070.5964052896,7317.16941993513,10429.7388943552,9510.46814911745,9148.02313738427,33992.9472255796,29617.1268749761
"ENSMUSG00000001930",NA,104.027092638826,170.722258620082,143.110343342155,48.6128660577308,98.3813712143493,0,38330.0489856027,23356.0930984604
"ENSMUSG00000009376",NA,30208.5727864549,31525.9915844413,19835.7310313853,12468.8875049625,12005.6934480972,16225.3648988555,4806.56080458236,3148.48769249053
"ENSMUSG00000015733",NA,19564.0082190745,15976.6231680831,20611.3524140908,25206.9757903168,20336.7105173881,18190.4854361231,21334.384602618,28558.7467793004
"ENSMUSG00000107747",NA,84376.3770585153,158254.660124217,245051.027579655,512588.657054005,226091.874823606,107843.63226464,721873.557435698,668715.853986639
"ENSMUSG00000049107",NA,143717.659329941,57761.5698780617,207127.653037667,38377.5151860469,97084.1896906215,39361.9846396218,0,0
"ENSMUSG00000045534",NA,37645.7762593411,35303.8358289709,92070.0317015596,60986.4152953578,52217.2611558601,43304.4372546643,21835.568142742,6042.68414487245
"ENSMUSG00000046500",NA,15667.1833044331,17600.4256148287,41610.007223793,12659.9661694911,12656.1016533763,14236.2622743679,35781.5979082204,25442.7681648568
"ENSMUSG00000047976",NA,20477.7166101689,38407.5993214888,18780.8321890359,60606.4212704545,32277.2620789262,32716.3747827642,5938.81466766347,0
"ENSMUSG00000038077",NA,79690.8930109163,77702.8658391581,5808.26330502497,986.498667675403,1996.44866673317,2023.6091480026,0,0
"ENSMUSG00000035245",NA,31967.8380914672,35750.9640905157,15670.4068034947,20176.0732726012,15377.0738384218,23159.2594434338,29411.7821381062,32568.2349750207
"ENSMUSG00000107502",NA,31260.8354478203,58632.2032476342,0,58433.9624583706,0,59932.9248276832,0,75267.1508543294
"ENSMUSG00000000399",NA,57904.9206123123,44681.9771195979,49893.0695525357,58001.5859618202,61833.9418850035,55161.0621923217,77690.8572021809,70796.4122233948
"ENSMUSG00000030344",NA,42296.9165374741,118996.887238325,0,79063.0319903343,40001.3933057136,0,36800.0329008777,0
"ENSMUSG00000030059",NA,10765.5098262888,12879.2067058178,15456.065126285,12929.6950876192,12131.8608161042,9596.4101457332,45256.4897738826,55443.9390709559
"ENSMUSG00000065728",NA,0,0,1744226.84212226,2369971.6979272,0,1823075.09588451,551553.831558929,1144760.31876663
"ENSMUSG00000030345",NA,0,45580.7165398221,89153.5845523634,0,22983.2755937642,0,126863.375716414,117025.473300448
"ENSMUSG00000030346",NA,16910.8650478614,18327.8828308132,30740.4803915153,27114.9457649546,23271.3745775274,24121.8516483786,32113.4070339746,35169.8139391324
"ENSMUSG00000030347",NA,12575.6095472247,13918.1976558986,14027.2694071432,11647.5212717707,11464.5299726225,11946.3063506465,36569.5380435527,35256.6881284997
"ENSMUSG00000030061",NA,15026.1270865988,14314.1412323879,24947.4015898792,17401.987116665,16794.3861731126,16240.0396799436,22710.4068508237,29600.6861499862
"ENSMUSG00000035199",NA,156150.043167054,186538.004547831,43300.3796210849,59768.8361179774,59930.2774981434,61209.2996314691,59090.1631437827,67494.2722782057
"ENSMUSG00000044086",NA,0,0,0,0,0,0,165396.922984512,286070.345638513
"ENSMUSG00000000182",NA,0,0,74296.2972497596,0,0,0,281924.848964389,195046.769993128
"ENSMUSG00000038028",NA,24462.9628013514,25238.0375545835,15998.2067099327,16638.1936254014,20818.9609903178,16921.8379011071,74870.0132714974,78425.2152485971
"ENSMUSG00000097525",NA,32293.9435074104,30284.9401218758,177707.450087584,0,122165.192300759,0,28097.0406558804,291579.673435631
"ENSMUSG00000059182",NA,10501.4187125837,9704.35810971946,4393.80449540407,2382.0661553273,2736.59654442555,2424.80179136643,24925.7427129861,30982.6335086532
"ENSMUSG00000000184",NA,32824.570201909,22722.3522704164,537.118479363179,11894.6578155394,14465.4018874479,23745.2447107149,45.6826868736272,46.1920561423868
"ENSMUSG00000106755",NA,79724.8614370399,149530.369636744,136487.80486131,392431.957308543,371963.772893184,407593.638831064,961845.566891762,726228.479753257
"ENSMUSG00000062365",NA,130367.130289461,122257.002579172,239128.536012332,121843.640581126,246583.783393557,0,226849.381779151,78471.6908663669
"ENSMUSG00000081113",NA,91280.8841875399,479372.927095144,108831.970908524,238876.061906877,250348.069337105,306254.711709761,405032.164592127,357139.675587306
"ENSMUSG00000040029",NA,6677.20183129891,5508.49040955745,10378.3002316348,10062.7754617846,9861.08699047754,10229.5997149966,6643.69689611787,3958.04051124166
"ENSMUSG00000037997",NA,23039.8346127779,24927.012349096,14590.2041404439,20880.9453556028,19289.7722526199,23759.0278659142,8157.08015015272,7684.61743792447
"ENSMUSG00000061414",NA,3690.60649959036,31149.1277443608,27078.2773935458,16556.6985186163,21639.9295294926,21226.7687737626,5137.56374609633,1332.88873523054
"ENSMUSG00000030350",NA,52206.7249346793,44989.3046406496,64703.5387362182,32968.5233287932,39365.2625131542,26375.1071950071,75498.6767676585,31000.0571848679
"ENSMUSG00000106905",NA,187366.373012208,0,0,0,88598.8458814257,0,163016.34388073,0
"ENSMUSG00000030351",NA,74999.313710061,77032.0523332286,12009.9922929346,6675.79130328749,5629.28393601853,11411.7339047553,0,0
"ENSMUSG00000030064",NA,8667.23964565229,8261.92521777982,2001.28507289166,2878.08478230494,3973.06349306262,7076.77424947185,17654.4606462534,19407.4577609935
"ENSMUSG00000030309",NA,4987.34975350643,4593.19322378821,10112.1891703136,5246.54551871866,5520.41694452321,6453.06967895539,16967.6206550501,16840.9729052152
"ENSMUSG00000029776",NA,10010.7117718142,10203.2468431859,10811.0386508206,12104.5152469824,12695.7658709223,12329.2333535392,15472.8324936074,14614.1333209505
"ENSMUSG00000107647",NA,156311.908120558,0,143359.133806081,73046.0657886052,0,0,0,0
"ENSMUSG00000107813",NA,0,0,0,0,0,105311.574752008,95583.0114070968,66128.1107701345
"ENSMUSG00000004535",NA,6936.50000189672,8983.41502821048,16234.7931148259,12190.9130164977,10261.5224942958,9925.64435620094,16560.9488782079,18996.3441828303
"ENSMUSG00000063568",NA,98919.8188469989,112254.686459625,48029.7365056888,48168.4644325794,40879.5498633101,44623.0523950158,1446.45805829585,0
"ENSMUSG00000030352",NA,65481.5715740881,102457.569147991,3790.87533852725,5896.37854809991,6215.51759638892,5531.77402111942,5628.42578522342,6002.9131141903
"ENSMUSG00000107879",NA,24543.6816652923,49869.7796726266,18758.2261339655,45877.9988594286,38686.0928185215,35291.1544229805,32030.9977675749,9849.02761958973
"ENSMUSG00000107810",NA,94423.4087199444,34057.4372182528,13322.9261809501,13576.914375429,44649.4475090903,27850.3854409728,41076.0976444749,8744.02162235485
"ENSMUSG00000053007",NA,15779.7199460343,18246.1577611885,210.759242610527,2004.58678653884,1955.97025203408,1174.86225117593,133.29122679577,461.080733933822
"ENSMUSG00000030353",NA,42593.0819014596,54315.054025197,2326.3687995901,4346.31758388945,4198.07042706366,2228.90519548508,106851.259558239,61073.127056047
"ENSMUSG00000043496",NA,64488.6043749853,54682.5920311351,18770.4930451041,12631.9184319756,18625.2921489716,10364.7644070329,5039.61389715419,1859.52233490718
"ENSMUSG00000053173",NA,184529.750588149,117988.75297661,253858.060372784,219501.001658452,198312.519890352,168848.771483313,277310.816282976,343318.757082461
"ENSMUSG00000001521",NA,13084.4625982716,17183.535475052,11801.9999225853,14895.3724823893,15011.1011740291,16503.9793673952,9823.27134134389,8739.73728354944
"ENSMUSG00000108267",NA,214117.155719015,0,0,0,0,136834.340415555,62096.8699386637,300727.508302212
"ENSMUSG00000097253",NA,123730.52229692,58591.0507593666,60671.1931632061,41218.5523132185,38232.7751494156,43450.2313259448,28777.8758871484,52355.0677681682
"ENSMUSG00000068250",NA,8270.48499460649,7895.72621710674,5808.44964389263,5083.53268825504,5284.88660162203,8213.7359262723,6158.44551094186,6234.01301224096
"ENSMUSG00000107894",NA,68164.5856040972,0,125032.264860038,0,0,65342.1913777641,0,82060.4131989724
"ENSMUSG00000048668",NA,24651.3966752925,27353.2816588776,29703.0504019262,30192.5614568276,31281.4383799599,34824.1766371368,10773.8687969122,11220.2259930671
"ENSMUSG00000034832",NA,13257.7816270311,11401.2306213631,5600.28464253499,10271.1051955774,7455.7224389075,9897.72058168273,1395.36933666858,618.958661954916
"ENSMUSG00000035158",NA,3576.82090292719,2201.2640928576,1845.24070066721,3134.03059942856,2695.58981894163,803.606380694385,69192.913796874,77944.9817385972
"ENSMUSG00000052955",NA,44041.7738844407,0,0,0,0,0,210749.712591573,331374.98480183
"ENSMUSG00000001517",NA,27777.970985379,31445.3194584059,23329.4689628801,21163.5662423882,25267.8132155639,26525.0419929983,9363.53049920659,8919.43323824235
"ENSMUSG00000032712",NA,3057.20078832823,4008.81703124332,22985.1812270714,11786.4407384941,10993.5935076791,11449.8470556629,18580.5596035331,20991.3042789569
"ENSMUSG00000079304",NA,112253.280008521,421080.053324812,0,0,0,0,0,0
"ENSMUSG00000108176",NA,457411.046570948,178731.477329319,87397.4406607172,106876.302010486,234317.739884452,54808.9595910815,33163.8468809784,114720.310012449
"ENSMUSG00000014554",NA,29137.5792189413,28066.52823649,15007.3336308427,34680.276392716,34172.0323837048,34287.0543939788,24239.4594437766,17282.4320271578
"ENSMUSG00000029534",NA,24728.8488866186,32481.2883319538,9300.82117627206,10717.5800105795,10771.1954040514,13983.6691933716,4479.48485581311,4132.11324728996
"ENSMUSG00000059430",NA,199325.116928044,432879.222793173,0,0,0,10056.4181464778,0,0
"ENSMUSG00002076302",NA,1301431.60767463,0,1989314.29502472,1621790.85780636,0,0,0,522245.848189942
"ENSMUSG00000001520",NA,35946.2039902342,32413.4555781325,21555.6891256454,32303.8627492663,32687.8311290962,43734.9387782972,40897.6263018986,26630.2086902563
"ENSMUSG00000010797",NA,83089.0942682766,0,203210.460866401,0,157159.424909669,0,0,0
"ENSMUSG00000006906",NA,28128.5741756613,28245.1153647891,7240.39278598192,6882.39511885029,6838.71917579214,4833.15085388572,6637.72416367554,7107.98936270684
"ENSMUSG00000003452",NA,2019.98947091478,1814.28415553691,11872.3162679761,7401.00570378921,5390.26832484587,6572.68313987285,668.334714628511,793.467617825353
"ENSMUSG00000082072",NA,0,100342.231829605,294396.523202237,0,101191.615354198,0,558558.760071321,386433.059744368
"ENSMUSG00000107976",NA,38454.8588435426,0,70536.5998116214,35940.6545892904,0,129019.145835315,33457.2868778081,0
"ENSMUSG00000010796",NA,0,0,0,0,0,0,165216.973471806,188264.822215717
"ENSMUSG00000034777",NA,12040.0012164785,20323.7888393669,0,0,2277.31410933903,0,553095.279615111,217416.595285727
"ENSMUSG00000001518",NA,10978.585543162,15356.9613769115,16325.3653997723,26067.1273263704,25663.6456027765,20019.7213790711,13518.3698136051,12994.6880453661
"ENSMUSG00000030357",NA,30006.7118264102,28902.3244135254,44148.3474107822,53800.7654223723,52994.8633234796,50479.5980459345,49327.3614341572,48121.781253929
